date,county,state,fips,cases,deaths
2020-04-04,Milwaukee,Wisconsin,55079,1069,29
2020-04-04,Monroe,Wisconsin,55081,5,0
2020-04-04,Oconto,Wisconsin,55083,1,0
2020-04-04,Oneida,Wisconsin,55085,3,0
2020-04-04,Outagamie,Wisconsin,55087,20,1
2020-04-04,Ozaukee,Wisconsin,55089,53,6
2020-04-04,Pierce,Wisconsin,55093,7,0
2020-04-04,Portage,Wisconsin,55097,3,0
2020-04-04,Racine,Wisconsin,55101,48,1
2020-04-04,Richland,Wisconsin,55103,3,0
2020-04-04,Rock,Wisconsin,55105,26,1
2020-04-04,Rusk,Wisconsin,55107,1,0
2020-04-04,Sauk,Wisconsin,55111,18,2
2020-04-04,Shawano,Wisconsin,55115,1,0
2020-04-04,Sheboygan,Wisconsin,55117,21,1
2020-04-04,St. Croix,Wisconsin,55109,7,0
2020-04-04,Trempealeau,Wisconsin,55121,1,0
2020-04-04,Vilas,Wisconsin,55125,3,0
2020-04-04,Walworth,Wisconsin,55127,16,0
2020-04-04,Washington,Wisconsin,55131,55,3
2020-04-04,Waukesha,Wisconsin,55133,147,3
2020-04-04,Waupaca,Wisconsin,55135,2,1
2020-04-04,Winnebago,Wisconsin,55139,18,0
2020-04-04,Wood,Wisconsin,55141,2,0
2020-04-04,Albany,Wyoming,56001,4,0
2020-04-04,Campbell,Wyoming,56005,7,0
2020-04-04,Carbon,Wyoming,56007,4,0
2020-04-04,Converse,Wyoming,56009,3,0
2020-04-04,Crook,Wyoming,56011,1,0
2020-04-04,Fremont,Wyoming,56013,36,0
2020-04-04,Goshen,Wyoming,56015,2,0
2020-04-04,Johnson,Wyoming,56019,8,0
2020-04-04,Laramie,Wyoming,56021,42,0
2020-04-04,Lincoln,Wyoming,56023,1,0
2020-04-04,Natrona,Wyoming,56025,23,0
2020-04-04,Park,Wyoming,56029,1,0
2020-04-04,Sheridan,Wyoming,56033,11,0
2020-04-04,Sublette,Wyoming,56035,1,0
2020-04-04,Sweetwater,Wyoming,56037,4,0
2020-04-04,Teton,Wyoming,56039,36,0
2020-04-04,Uinta,Wyoming,56041,2,0
2020-04-04,Washakie,Wyoming,56043,2,0
